# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,Metal,g_minus_r,u_minus_r
3.566401672363281250e+01,9.261414337158203125e+01,4.374790191650390625e+01,1.412062904320000000e+11,1.565831808000000000e+09,-1.615081405639648438e+01,-1.619486618041992188e+01,1.419341936707496643e-02,4.012603759765625000e-01,1.279230117797851562e+00
5.687069702148437500e+01,4.552675628662109375e+01,4.426834869384765625e+01,1.413553684480000000e+11,1.785917568000000000e+09,-1.558162212371826172e+01,-1.576499176025390625e+01,1.240092515945434570e-02,4.671707153320312500e-01,1.575523376464843750e+00
7.723627471923828125e+01,6.174360275268554688e+01,7.243595886230468750e+01,1.413596610560000000e+11,1.542723456000000000e+09,-1.606100845336914062e+01,-1.619253730773925781e+01,1.359051931649446487e-02,3.906135559082031250e-01,1.412723541259765625e+00
6.335388183593750000e+01,8.135784912109375000e+01,7.044779968261718750e+01,1.413631508480000000e+11,7.926265344000000000e+09,-1.745228195190429688e+01,-1.756671524047851562e+01,1.558059826493263245e-02,3.301582336425781250e-01,1.140203475952148438e+00
1.343240737915039062e+00,7.575843048095703125e+01,3.968446731567382812e+01,1.414618152960000000e+11,1.088464768000000000e+09,-1.534737014770507812e+01,-1.547561359405517578e+01,1.488364394754171371e-02,4.054260253906250000e-01,1.290040969848632812e+00
5.123174285888671875e+01,9.930627441406250000e+01,1.366148185729980469e+01,1.415777157120000000e+11,1.154304896000000000e+09,-1.577621078491210938e+01,-1.581837654113769531e+01,1.269934047013521194e-02,3.838958740234375000e-01,1.246604919433593750e+00
4.847064590454101562e+01,6.774615478515625000e+01,7.415812683105468750e+01,1.416366325760000000e+11,1.233072384000000000e+09,-1.612855911254882812e+01,-1.622782135009765625e+01,1.404171437025070190e-02,3.179645538330078125e-01,1.149602890014648438e+00
9.697888946533203125e+01,4.346910095214843750e+01,5.989691925048828125e+01,1.416753152000000000e+11,2.305414400000000000e+09,-1.608677101135253906e+01,-1.617118453979492188e+01,1.529347710311412811e-02,3.724822998046875000e-01,1.163331985473632812e+00
8.456754302978515625e+01,5.927911376953125000e+01,3.752898406982421875e+01,1.417346580480000000e+11,1.818986880000000000e+09,-1.755951309204101562e+01,-1.759156036376953125e+01,1.117752678692340851e-02,2.693881988525390625e-01,1.023284912109375000e+00
5.457195281982421875e+01,7.205791473388671875e+01,2.904726028442382812e+00,1.417894461440000000e+11,1.174330752000000000e+09,-1.680325508117675781e+01,-1.685252380371093750e+01,1.152142044156789780e-02,2.706356048583984375e-01,1.003993988037109375e+00
6.566330718994140625e+01,3.776578140258789062e+01,1.474125766754150391e+01,1.420056166400000000e+11,1.241472384000000000e+09,-1.618009948730468750e+01,-1.624545860290527344e+01,1.288804877549409866e-02,3.001155853271484375e-01,1.066194534301757812e+00
5.050874328613281250e+01,3.566462707519531250e+01,4.224802780151367188e+01,1.421004636160000000e+11,2.584795648000000000e+09,-1.654168510437011719e+01,-1.661166191101074219e+01,1.461991667747497559e-02,3.734874725341796875e-01,1.241670608520507812e+00
8.957935333251953125e+01,5.782832717895507812e+01,1.181853389739990234e+01,1.422110064640000000e+11,1.795216998400000000e+10,-1.661650848388671875e+01,-1.671818161010742188e+01,1.872011832892894745e-02,6.746006011962890625e-01,1.947257995605468750e+00
2.687400817871093750e+01,1.401955223083496094e+01,6.766774749755859375e+01,1.422611415040000000e+11,1.102672384000000000e+09,-1.594673633575439453e+01,-1.601479530334472656e+01,1.430010981857776642e-02,3.507003784179687500e-01,1.172924041748046875e+00
7.815438842773437500e+01,9.128705596923828125e+01,4.528584480285644531e+00,1.422693990400000000e+11,7.367195136000000000e+09,-1.668006706237792969e+01,-1.676564979553222656e+01,1.839020103216171265e-02,4.043331146240234375e-01,1.281471252441406250e+00
7.062947082519531250e+01,6.514457702636718750e+00,9.072210693359375000e+01,1.426759843840000000e+11,2.241231872000000000e+09,-1.538402175903320312e+01,-1.552377223968505859e+01,1.692846789956092834e-02,4.188480377197265625e-01,1.305383682250976562e+00
1.057846069335937500e+01,8.211646270751953125e+01,6.085678863525390625e+01,1.427529236480000000e+11,1.523294592000000000e+09,-1.568614768981933594e+01,-1.578578758239746094e+01,1.426688954234123230e-02,4.535446166992187500e-01,1.468317031860351562e+00
8.785359191894531250e+01,7.308227539062500000e+01,5.460244750976562500e+01,1.427933102080000000e+11,1.191170048000000000e+09,-1.568367099761962891e+01,-1.571867084503173828e+01,1.358614861965179443e-02,4.993057250976562500e-01,1.533655166625976562e+00
9.765354156494140625e+01,7.981742858886718750e+01,4.356546783447265625e+01,1.428253245440000000e+11,2.346945536000000000e+09,-1.705048561096191406e+01,-1.712933921813964844e+01,1.164448261260986328e-02,3.433494567871093750e-01,1.193078994750976562e+00
9.082911682128906250e+01,6.322201919555664062e+01,8.361606597900390625e+00,1.430400532480000000e+11,1.583378048000000000e+09,-1.612972259521484375e+01,-1.620548248291015625e+01,1.679319515824317932e-02,4.256458282470703125e-01,1.365991592407226562e+00
8.787417602539062500e+01,7.036921691894531250e+01,8.751940917968750000e+01,1.430680535040000000e+11,1.613205120000000000e+09,-1.632209587097167969e+01,-1.640039253234863281e+01,1.279001403599977493e-02,3.034172058105468750e-01,1.107912063598632812e+00
6.510938262939453125e+01,8.026538848876953125e+01,5.946552276611328125e+01,1.431701258240000000e+11,3.009251584000000000e+09,-1.676868247985839844e+01,-1.685420417785644531e+01,1.583109050989151001e-02,4.103050231933593750e-01,1.345825195312500000e+00
2.604509162902832031e+01,8.861499786376953125e+01,3.998582077026367188e+01,1.432507351040000000e+11,1.680223360000000000e+09,-1.535575294494628906e+01,-1.549185562133789062e+01,1.350876688957214355e-02,4.087562561035156250e-01,1.269990921020507812e+00
6.001593017578125000e+01,4.178841018676757812e+01,2.195914649963378906e+01,1.434771128320000000e+11,2.775564800000000000e+09,-1.700628089904785156e+01,-1.704755592346191406e+01,1.447242405265569687e-02,3.302516937255859375e-01,1.173049926757812500e+00
7.143152618408203125e+01,4.318504714965820312e+01,3.484749221801757812e+01,1.435874263040000000e+11,9.201034240000000000e+09,-1.543398189544677734e+01,-1.583390998840332031e+01,1.996368914842605591e-02,4.510898590087890625e-01,1.391443252563476562e+00
6.139281082153320312e+01,3.338928222656250000e+01,1.976444435119628906e+01,1.436384460800000000e+11,5.871147008000000000e+09,-1.513644123077392578e+01,-1.559224700927734375e+01,1.867075636982917786e-02,4.612941741943359375e-01,1.413661956787109375e+00
7.086702728271484375e+01,6.844788360595703125e+01,8.907166290283203125e+01,1.436450979840000000e+11,3.119911168000000000e+09,-1.602753257751464844e+01,-1.614877319335937500e+01,1.641963049769401550e-02,4.159927368164062500e-01,1.319068908691406250e+00
8.330252838134765625e+01,9.855239105224609375e+01,1.745064926147460938e+01,1.436752281600000000e+11,5.739147776000000000e+09,-1.507597064971923828e+01,-1.540910434722900391e+01,1.870099455118179321e-02,5.229091644287109375e-01,1.601701736450195312e+00
1.381003856658935547e+01,8.053831481933593750e+01,5.868956375122070312e+01,1.436822077440000000e+11,1.541365504000000000e+09,-1.611721611022949219e+01,-1.621261024475097656e+01,1.429749187082052231e-02,3.784008026123046875e-01,1.224006652832031250e+00
9.456777954101562500e+01,6.920261383056640625e+01,2.337805938720703125e+01,1.436840755200000000e+11,1.910394624000000000e+09,-1.583279895782470703e+01,-1.586368083953857422e+01,1.378110051155090332e-02,4.127254486083984375e-01,1.271911621093750000e+00
6.841050720214843750e+01,7.043218994140625000e+01,3.757371520996093750e+01,1.437027368960000000e+11,1.496498304000000000e+09,-1.643641281127929688e+01,-1.652462005615234375e+01,1.185116637498140335e-02,3.999004364013671875e-01,1.410127639770507812e+00
5.185612487792968750e+01,3.578631210327148438e+01,3.993806076049804688e+01,1.437966499840000000e+11,1.919764864000000000e+09,-1.677288055419921875e+01,-1.680655670166015625e+01,1.350082270801067352e-02,3.733196258544921875e-01,1.233018875122070312e+00
1.142269706726074219e+01,8.032200622558593750e+01,4.243955230712890625e+01,1.438156554240000000e+11,1.014549824000000000e+09,-1.622599029541015625e+01,-1.624512863159179688e+01,1.081793289631605148e-02,2.614879608154296875e-01,9.502277374267578125e-01
6.540951538085937500e+01,8.060538482666015625e+01,9.425927734375000000e+01,1.443145973760000000e+11,3.043376896000000000e+09,-1.691756057739257812e+01,-1.696281433105468750e+01,1.229665428400039673e-02,3.889446258544921875e-01,1.292543411254882812e+00
4.426885223388671875e+01,4.662178039550781250e+01,5.051787185668945312e+01,1.443872931840000000e+11,1.062022912000000000e+09,-1.566820907592773438e+01,-1.578394985198974609e+01,1.443563774228096008e-02,3.498325347900390625e-01,1.251194000244140625e+00
4.349012851715087891e+00,2.484663963317871094e+01,7.104693603515625000e+01,1.444565155840000000e+11,6.069884928000000000e+09,-1.644830131530761719e+01,-1.661835670471191406e+01,1.751751266419887543e-02,3.683738708496093750e-01,1.243288040161132812e+00
5.530440902709960938e+01,1.671164894104003906e+01,4.409346580505371094e+00,1.444785520640000000e+11,2.753486080000000000e+09,-1.729989242553710938e+01,-1.732223129272460938e+01,1.496073324233293533e-02,3.131179809570312500e-01,1.150568008422851562e+00
8.217103576660156250e+01,6.039221191406250000e+01,4.300032806396484375e+01,1.446372474880000000e+11,1.531048550400000000e+10,-1.574659729003906250e+01,-1.605177688598632812e+01,2.176999486982822418e-02,6.517276763916015625e-01,1.947093963623046875e+00
9.623567199707031250e+01,1.826164627075195312e+01,4.529672622680664062e+01,1.449107619840000000e+11,2.645410560000000000e+09,-1.670029640197753906e+01,-1.676189231872558594e+01,1.497023180127143860e-02,4.117355346679687500e-01,1.334701538085937500e+00
9.741426086425781250e+01,4.602698516845703125e+01,2.241841793060302734e+00,1.449503621120000000e+11,1.103262848000000000e+09,-1.636396026611328125e+01,-1.646437454223632812e+01,1.181295700371265411e-02,3.129196166992187500e-01,1.206701278686523438e+00
4.067398834228515625e+01,4.677700042724609375e+01,9.780088043212890625e+01,1.450923130880000000e+11,2.330751795200000000e+10,-1.716236114501953125e+01,-1.735899543762207031e+01,1.916421391069889069e-02,4.926776885986328125e-01,1.588243484497070312e+00
6.533510589599609375e+01,2.602600288391113281e+01,4.408031845092773438e+01,1.450979000320000000e+11,1.004452480000000000e+09,-1.531215763092041016e+01,-1.537736892700195312e+01,1.510681305080652237e-02,3.640708923339843750e-01,1.195081710815429688e+00
5.565437316894531250e+01,8.858572387695312500e+01,4.871915817260742188e+01,1.451619614720000000e+11,1.843933184000000000e+09,-1.553242492675781250e+01,-1.567099666595458984e+01,1.306290924549102783e-02,4.521713256835937500e-01,1.486242294311523438e+00
8.570402526855468750e+01,3.815393447875976562e+01,8.120079040527343750e+01,1.452280381440000000e+11,1.367370624000000000e+09,-1.665433311462402344e+01,-1.670446777343750000e+01,1.362713146954774857e-02,3.359546661376953125e-01,1.193012237548828125e+00
7.769241333007812500e+01,1.769231986999511719e+01,1.166092109680175781e+01,1.454214021120000000e+11,1.910392832000000000e+09,-1.551905441284179688e+01,-1.570190143585205078e+01,1.360349077731370926e-02,4.666252136230468750e-01,1.451826095581054688e+00
4.129093170166015625e+01,7.653315734863281250e+01,3.209368896484375000e+01,1.456442900480000000e+11,2.484996864000000000e+09,-1.649053764343261719e+01,-1.660510444641113281e+01,1.467846613377332687e-02,3.709831237792968750e-01,1.321374893188476562e+00
1.354300403594970703e+01,8.189328002929687500e+01,5.955347442626953125e+01,1.456540712960000000e+11,1.785380992000000000e+09,-1.617892456054687500e+01,-1.634091949462890625e+01,1.317550893872976303e-02,3.697376251220703125e-01,1.335313796997070312e+00
8.178585815429687500e+01,4.334424018859863281e+00,3.648897552490234375e+01,1.456674406400000000e+11,5.454131712000000000e+09,-1.642945098876953125e+01,-1.663970565795898438e+01,1.640721224248409271e-02,3.428211212158203125e-01,1.205101013183593750e+00
3.164415931701660156e+01,8.534346008300781250e+01,7.671392822265625000e+01,1.458199101440000000e+11,5.858575872000000000e+09,-1.616741180419921875e+01,-1.636443138122558594e+01,1.798151992261409760e-02,4.733943939208984375e-01,1.481624603271484375e+00
8.664054870605468750e+01,6.464708709716796875e+01,4.595313262939453125e+01,1.458209259520000000e+11,2.536571136000000000e+09,-1.553821086883544922e+01,-1.578459072113037109e+01,1.634749956429004669e-02,3.628349304199218750e-01,1.260442733764648438e+00
5.829978942871093750e+01,3.470561981201171875e+01,2.209911537170410156e+01,1.458254479360000000e+11,1.315549824000000000e+09,-1.721416664123535156e+01,-1.722268867492675781e+01,1.195720396935939789e-02,1.879520416259765625e-01,8.698272705078125000e-01
5.269335174560546875e+01,3.800792312622070312e+01,2.888908576965332031e+01,1.458431426560000000e+11,1.158312448000000000e+09,-1.650991439819335938e+01,-1.656948089599609375e+01,9.565897285938262939e-03,3.035907745361328125e-01,1.093969345092773438e+00
8.211588287353515625e+01,9.947058868408203125e+01,3.812863159179687500e+01,1.458746982400000000e+11,2.215668480000000000e+09,-1.482285404205322266e+01,-1.508324623107910156e+01,1.617162115871906281e-02,3.974761962890625000e-01,1.284433364868164062e+00
5.078508758544921875e+01,3.574732971191406250e+01,4.020993423461914062e+01,1.459906805760000000e+11,2.949263872000000000e+09,-1.596309375762939453e+01,-1.612037277221679688e+01,1.299847848713397980e-02,3.832530975341796875e-01,1.229505538940429688e+00
3.660006332397460938e+01,9.835629272460937500e+01,4.538983535766601562e+01,1.460899512320000000e+11,1.236052224000000000e+09,-1.707633018493652344e+01,-1.713210868835449219e+01,1.097216550260782242e-02,2.402763366699218750e-01,1.068092346191406250e+00
8.820841979980468750e+01,4.447707748413085938e+01,6.152731323242187500e+01,1.463487692800000000e+11,1.337606656000000000e+09,-1.523613739013671875e+01,-1.532262706756591797e+01,1.281683146953582764e-02,4.291343688964843750e-01,1.315423965454101562e+00
1.791611671447753906e+01,3.955748748779296875e+01,5.503343582153320312e+01,1.463506698240000000e+11,1.385596416000000000e+09,-1.647555541992187500e+01,-1.659632492065429688e+01,1.095921173691749573e-02,3.607559204101562500e-01,1.334611892700195312e+00
6.399871063232421875e+01,8.307853698730468750e+01,9.170250701904296875e+01,1.463907450880000000e+11,1.192766720000000000e+09,-1.581348228454589844e+01,-1.593763160705566406e+01,1.061152946203947067e-02,2.518138885498046875e-01,9.332580566406250000e-01
1.799584388732910156e+01,8.258177947998046875e+01,6.064310073852539062e+01,1.463925309440000000e+11,4.883229184000000000e+09,-1.668615150451660156e+01,-1.680444145202636719e+01,1.761371642351150513e-02,3.607921600341796875e-01,1.205036163330078125e+00
7.348239135742187500e+01,3.431111907958984375e+01,6.410581970214843750e+01,1.465028444160000000e+11,1.516702208000000000e+09,-1.705318069458007812e+01,-1.710607147216796875e+01,1.047367043793201447e-02,2.726974487304687500e-01,1.050914764404296875e+00
4.904944229125976562e+01,6.815057373046875000e+01,7.602586364746093750e+01,1.465338265600000000e+11,1.655336576000000000e+09,-1.552967643737792969e+01,-1.565395545959472656e+01,1.574353314936161041e-02,4.585437774658203125e-01,1.414400100708007812e+00
5.520816040039062500e+01,4.016522979736328125e+01,3.852320861816406250e+01,1.465910231040000000e+11,1.954905856000000000e+09,-1.695354270935058594e+01,-1.697239875793457031e+01,1.275229081511497498e-02,3.244018554687500000e-01,1.104841232299804688e+00
8.400644302368164062e+00,3.959651947021484375e+01,7.436062622070312500e+01,1.466412236800000000e+11,1.793482752000000000e+10,-1.694733428955078125e+01,-1.707018089294433594e+01,2.151182852685451508e-02,5.236492156982421875e-01,1.583299636840820312e+00
7.552087402343750000e+01,9.300818634033203125e+01,3.974888992309570312e+01,1.467888435200000000e+11,1.304053376000000000e+09,-1.755958366394042969e+01,-1.759169006347656250e+01,1.051254756748676300e-02,2.358169555664062500e-01,1.020017623901367188e+00
9.037647247314453125e+01,5.608256149291992188e+01,7.687896728515625000e+00,1.468722053120000000e+11,1.456473728000000000e+09,-1.661933898925781250e+01,-1.665401077270507812e+01,1.381316035985946655e-02,3.062324523925781250e-01,1.113321304321289062e+00
1.744878196716308594e+01,7.709986877441406250e+01,4.495501327514648438e+01,1.468755312640000000e+11,8.629176320000000000e+09,-1.568823909759521484e+01,-1.599017620086669922e+01,1.817924156785011292e-02,4.805450439453125000e-01,1.511642456054687500e+00
8.422901916503906250e+01,7.189615631103515625e+01,8.308633422851562500e+01,1.469139681280000000e+11,2.341813504000000000e+09,-1.666982269287109375e+01,-1.672836494445800781e+01,1.531306747347116470e-02,3.896903991699218750e-01,1.293241500854492188e+00
9.318932342529296875e+01,6.244902420043945312e+01,2.770660018920898438e+01,1.469587292160000000e+11,2.277276160000000000e+09,-1.653470993041992188e+01,-1.656595993041992188e+01,1.625072583556175232e-02,3.225364685058593750e-01,1.032390594482421875e+00
9.638543128967285156e+00,3.681483840942382812e+01,5.411586380004882812e+01,1.471145410560000000e+11,1.219247308800000000e+10,-1.598031139373779297e+01,-1.621334075927734375e+01,1.991818100214004517e-02,5.731830596923828125e-01,1.750730514526367188e+00
9.273175048828125000e+01,6.328109741210937500e+01,5.170026016235351562e+01,1.471324487680000000e+11,2.033858944000000000e+09,-1.661627388000488281e+01,-1.666222000122070312e+01,1.435779314488172531e-02,3.562088012695312500e-01,1.187332153320312500e+00
