# #plate,mjd,fiberID,RA,Dec,dist(Mpc)
2011,53499,256,194.210900,28.929838,2.067059
2011,53499,292,193.730920,29.012383,2.668460
2232,53827,20,186.367050,29.163601,2.767730
2234,53823,104,188.274660,29.299360,3.055008
2239,53726,13,193.455000,28.942709,2.923041
2239,53726,224,191.796370,29.188453,2.588704
2009,53904,99,197.694260,28.642196,4.238999
2009,53904,122,197.440720,28.621215,3.857272
2509,54180,152,176.854490,19.392048,4.320552
2509,54180,185,176.355540,19.298112,4.747622
2509,54180,190,176.629590,19.250285,4.662528
2009,53904,185,196.991230,28.710636,3.262001
2009,53904,208,197.214790,28.629287,3.532519
2009,53904,264,196.563130,28.712302,2.673255
2009,53904,49,198.107730,28.537712,4.812402
2239,53726,60,193.174380,28.959538,3.298039
2011,53499,45,195.844150,28.796531,1.892861
2011,53499,51,195.648040,28.745236,1.636650
2011,53499,53,195.846430,28.864182,1.984458
2239,53726,294,191.302660,29.012308,2.510762
2498,54169,68,172.749650,19.075883,3.170484
2502,54180,67,174.350660,19.220893,4.757355
2506,54179,35,176.422380,19.267411,4.753532
2225,53729,243,179.732070,28.650410,0.436468
2238,54205,597,192.932440,27.962840,3.208409
2238,54205,599,192.586600,27.937155,3.739589
2238,54205,611,192.919500,28.053150,3.229397
2238,54205,615,192.972840,27.978033,3.146141
2240,53823,379,193.302510,28.003985,2.640829
2240,53823,408,194.011420,28.047967,1.558167
2240,53823,411,193.731620,28.066864,1.988065
2240,53823,444,194.486650,27.991755,0.825657
2240,53823,447,194.178580,28.020447,1.299500
2240,53823,461,194.153760,27.884889,1.346126
2240,53823,502,194.662280,27.953872,0.557787
2240,53823,503,194.659000,27.822592,0.623220
2240,53823,505,194.653130,27.849487,0.612743
2240,53823,506,194.590960,27.967782,0.665737
2240,53823,507,194.692150,27.860871,0.549786
2240,53823,508,194.592830,27.884785,0.682466
2240,53823,515,194.548550,27.893670,0.745385
2240,53823,518,194.547630,27.939953,0.735037
2240,53823,519,194.575870,27.848489,0.724923
2240,53823,541,194.878440,27.884215,0.277874
2240,53823,543,194.730230,27.964704,0.452576
2240,53823,545,194.834050,27.885995,0.333856
2240,53823,546,194.769330,27.910985,0.409151
2240,53823,547,194.810920,27.895596,0.358366
2240,53823,549,194.750300,27.967478,0.421601
2240,53823,550,194.783100,27.854968,0.428425
2240,53823,553,194.727640,27.795610,0.555689
2240,53823,554,194.703020,27.810429,0.573587
2240,53823,555,194.721060,27.813425,0.547182
2240,53823,556,194.735870,27.821990,0.520023
2240,53823,562,194.886640,27.983603,0.212324
2240,53823,575,194.909660,27.987198,0.177502
2240,53823,577,194.856200,27.973205,0.258956
2240,53823,580,194.832160,27.973502,0.295780
2240,53823,581,194.879710,27.954914,0.226447
2240,53823,582,194.934220,27.867687,0.237208
2240,53823,583,195.004050,27.945437,0.065475
2240,53823,603,195.025450,27.978308,0.000690
2240,53823,611,195.068820,27.967522,0.069744
2240,53823,615,195.015620,27.964714,0.027625
2240,53823,623,195.084030,27.843514,0.250910
2240,53823,624,195.165660,27.923952,0.235442
2240,53823,625,195.189100,27.835513,0.353314
2240,53823,626,195.197520,27.922176,0.281942
2240,53823,628,195.147590,27.942766,0.197845
2240,53823,632,195.135470,27.766154,0.405447
2240,53823,633,195.052600,27.781829,0.343707
2240,53823,635,195.218740,27.804969,0.422991
2241,54169,341,193.770810,28.062525,1.927647
2241,54169,342,194.006480,28.038365,1.564585
2241,54169,385,194.340580,27.880434,1.063460
2241,54169,387,194.380150,28.018426,0.990926
2241,54169,388,194.511950,27.978355,0.786589
2241,54169,439,194.669730,27.826918,0.605119
2241,54169,461,194.767320,27.959144,0.396499
2241,54169,463,194.787820,27.897558,0.389845
2241,54169,464,194.747820,27.934526,0.431789
2241,54169,482,194.897020,27.863639,0.279581
2241,54169,484,194.855570,27.934492,0.270720
2241,54169,485,194.892170,27.946841,0.210875
2241,54169,486,194.874850,27.956432,0.233338
2241,54169,487,194.847550,27.919570,0.290608
2241,54169,490,194.844240,27.896878,0.311196
2241,54169,491,194.872520,27.850143,0.322829
2241,54169,492,194.855530,27.967931,0.260461
2241,54169,497,194.904040,27.825810,0.323303
2241,54169,498,194.863770,27.785048,0.416861
2241,54169,507,194.914470,27.854618,0.273596
2241,54169,508,194.944920,27.973850,0.123021
2241,54169,510,194.926260,27.924734,0.177698
2241,54169,511,194.907950,27.907326,0.217734
2241,54169,512,194.936230,27.889770,0.205329
2241,54169,513,195.022920,27.807614,0.296340
2241,54169,515,195.026200,27.775769,0.351613
2241,54169,519,194.958770,27.924842,0.137582
2241,54169,520,194.962510,27.832960,0.269920
2241,54169,541,195.078230,27.937052,0.108585
2241,54169,542,195.033870,27.976953,0.013799
2241,54169,544,195.118300,27.972410,0.143413
2241,54169,553,195.073140,27.784433,0.344578
2241,54169,554,195.038090,27.866494,0.195139
2241,54169,558,195.077380,27.815541,0.293768
2241,54169,559,195.124680,27.770266,0.392222
2241,54169,581,195.306780,27.914272,0.446211
2241,54169,582,195.103420,27.926640,0.150020
2241,54169,583,195.270100,27.891766,0.404836
2241,54169,584,195.143440,27.934713,0.196758
2241,54169,588,195.228210,27.842032,0.391350
1979,53431,189,170.033200,30.500198,0.145178
1991,53446,294,176.677560,31.484512,3.314306
1994,53845,74,194.227890,30.676450,4.836526
1994,53845,77,194.273730,30.665093,4.800563
1994,53845,111,194.183390,30.719239,4.871002
1994,53845,221,193.741060,30.708092,4.485239
2004,53737,185,182.721280,31.724036,1.539804
2004,53737,221,182.645870,31.726941,1.620915
2004,53737,270,182.500480,31.708027,1.811056
2095,53474,82,180.783400,31.354368,0.689200
2500,54178,122,172.143180,21.010720,0.446699
2507,53876,2,176.398430,21.304920,2.041736
2507,53876,146,175.514510,21.340208,2.104948
2507,53876,251,174.981160,21.264465,1.582103
2507,53876,314,174.299790,21.218638,1.410449
2511,53882,65,177.820360,21.313643,0.944009
2511,53882,73,177.909160,21.463118,0.819319
2511,53882,75,177.712850,21.389650,0.752023
2511,53882,76,177.864520,21.304517,0.992817
2511,53882,79,177.676200,21.392368,0.728653
2511,53882,103,177.224160,21.294024,1.014529
2511,53882,115,177.516900,21.279844,0.895406
2511,53882,262,176.412290,21.318087,2.011828
2511,53882,306,176.021140,21.260206,2.634603
2511,53882,367,175.937540,22.803519,2.767431
2511,53882,423,176.847080,23.365993,2.949914
2513,54141,58,179.285150,21.528203,2.840682
2513,54141,59,179.265320,21.407433,2.852293
2513,54141,260,177.589030,21.325884,0.816760
2513,54141,282,177.227420,21.470835,0.764179
2513,54141,285,177.259470,21.449338,0.759298
2514,53882,246,178.192900,23.476028,3.096112
2514,53882,247,178.185150,23.572225,3.249964
2514,53882,287,177.936500,23.479835,2.990720
2608,54474,143,181.089630,19.580197,2.784134
2608,54474,164,181.046750,19.708557,2.930172
2608,54474,171,180.798220,19.728820,3.318043
2609,54476,302,181.093210,19.567107,2.771136
2644,54210,15,183.499830,21.645656,1.992839
2644,54210,45,183.188240,21.562964,1.624785
2644,54210,48,183.282570,21.493675,1.818681
2644,54210,526,182.688910,23.710327,2.834978
2647,54495,608,189.444530,23.650246,5.083683
2657,54502,140,183.979520,23.595548,3.655275
2657,54502,298,183.285750,23.672796,3.094339
2004,53737,280,182.406350,31.722720,1.911339
2004,53737,281,182.012590,31.283651,1.243032
2004,53737,284,181.661670,31.400791,0.818159
2004,53737,286,181.878260,31.348099,1.075478
2008,53473,274,174.452210,30.927139,4.207525
2029,53819,44,196.787380,30.393211,4.970367
2500,54178,188,172.167910,21.097165,0.592600
2510,53877,74,177.432380,23.445179,2.871059
2511,53882,197,177.162790,21.363087,0.973884
2511,53882,230,176.667100,21.380847,1.593286
2511,53882,240,176.694560,21.271490,1.650693
2511,53882,273,176.273990,21.411661,2.161252
2511,53882,279,176.332890,21.339508,2.115017
1991,53446,200,177.954740,31.504053,3.304337
1991,53446,250,177.320710,31.191995,2.916146
2004,53737,212,182.579380,31.550101,1.899731
2004,53737,244,182.074700,31.499538,1.441335
2029,53819,15,197.340620,30.922846,5.546039
2220,53795,606,175.222760,30.573010,2.912105
2228,53818,380,181.522580,30.943668,0.622915
2238,54205,58,192.175310,26.417302,3.148343
2240,53823,100,194.077490,26.358904,3.169300
2240,53823,245,193.171200,26.365828,4.003847
2240,53823,258,193.323430,26.339304,3.873207
1971,53472,289,187.150970,31.481969,3.832887
2500,54178,81,172.268050,20.853252,0.485036
2500,54178,83,172.310830,20.773133,0.551713
2507,53876,211,175.194460,21.040852,2.097915
2511,53882,38,177.956350,21.154115,1.293191
2511,53882,69,177.770730,21.244667,1.020562
2511,53882,70,177.776300,21.122224,1.224511
2511,53882,108,177.182910,21.190009,1.204242
2511,53882,109,177.350290,21.111174,1.229057
2511,53882,110,177.227740,21.255844,1.069097
2511,53882,117,177.287400,21.210695,1.097935
2513,54141,241,177.740150,21.188788,1.096905
2513,54141,243,177.731000,21.145483,1.165380
2513,54141,248,177.814560,21.137623,1.219474
2513,54141,287,177.547650,21.236939,0.968482
2004,53737,249,181.979170,31.476058,1.295707
2004,53737,250,182.379520,31.501084,1.863751
2004,53737,255,182.194940,31.554636,1.642833
2013,53818,57,186.617060,31.458195,3.154021
2224,53815,367,178.364760,30.696906,3.068452
2240,53823,209,193.340340,26.361424,3.827119
2241,54169,124,194.531420,26.326847,2.966568
2500,54178,202,171.988280,20.791943,0.037832
2500,54178,205,171.973390,20.808448,0.000638
2500,54178,286,171.670550,20.725387,0.511675
2505,53856,110,174.951070,23.656185,2.955819
2510,53877,24,177.984320,23.811561,3.569989
2510,53877,62,177.232110,23.909822,3.706221
2511,53882,261,176.314610,21.204168,2.240589
2610,54476,581,185.259400,20.512275,0.437096
2504,54179,56,174.221530,21.004206,1.799067
1991,53446,66,179.184840,31.510439,1.589909
1991,53446,299,176.956560,31.344755,3.078928
1994,53845,83,194.454600,31.275436,3.838896
1994,53845,89,194.422420,31.275269,3.849462
1994,53845,91,194.568940,31.158977,4.006280
1994,53845,132,194.219120,31.295269,3.893737
2610,54476,548,184.788350,20.432329,0.371245
1994,53845,155,193.481840,31.220003,4.304692
2611,54477,385,184.823410,20.443123,0.317744
1994,53845,211,192.908210,31.352769,3.611568
2008,53473,35,176.294320,31.196913,2.904990
2611,54477,422,184.992440,20.453558,0.087823
2612,54480,385,186.417270,20.528470,2.290322
2612,54480,388,186.401000,20.454387,2.256235
2613,54481,341,188.125240,20.465551,0.772872
2095,53474,20,182.290980,31.569507,1.783224
2616,54499,615,196.039290,20.250891,5.466377
2217,53794,324,170.806870,30.114817,1.442693
2217,53794,326,170.521520,30.203772,1.008236
2220,53795,369,173.489940,30.373413,4.068140
2220,53795,576,175.015560,30.593439,3.187247
2224,53815,330,177.729700,30.850691,2.627207
2618,54506,522,199.064100,20.047679,1.087609
2224,53815,614,179.807570,30.890519,1.896660
2225,53729,534,180.545210,30.951664,1.021799
2228,53818,414,181.960440,30.884016,1.244741
2228,53818,539,182.434220,31.023463,1.867676
2229,53823,68,183.904510,27.011983,3.132166
2229,53823,69,183.846510,26.884989,3.016036
2230,53799,575,184.082420,30.956740,1.680730
2230,53799,608,184.535710,31.021265,1.335393
