#plate,mjd,fiberID,RA,Dec,z,zErr
2644,54210,97,182.96983,21.536765,0.02243315,8.947231E-06
2644,54210,282,181.77421,21.46232,0.02411567,1.069564E-05
2644,54210,509,182.58885,22.957306,0.03247802,6.639948E-06
2008,53473,8,177.09409,31.480101,0.03120822,2.262522E-05
2008,53473,17,177.09211,31.456392,0.03080517,6.118163E-06
1978,53473,368,202.48569,29.772066,0.02596167,4.422866E-06
1978,53473,612,204.11898,29.512651,0.01587583,2.517168E-05
1979,53431,101,170.50541,30.502747,0.02370909,9.805709E-06
1979,53431,271,169.5061,30.844786,0.02700378,9.367336E-06
1994,53845,33,194.57748,30.538023,0.02522906,7.015956E-06
1994,53845,68,194.24112,30.716046,0.02421952,7.648833E-06
2008,53473,53,176.43109,31.451607,0.0278293,7.766453E-06
2008,53473,308,174.12309,31.32538,0.0234884,6.288479E-06
2034,53466,311,165.56846,34.721627,0.03161164,1.127843E-05
2093,53818,31,200.1259,33.145233,0.01818812,5.166463E-06
2093,53818,178,198.85849,33.157229,0.01623989,1.313282E-05
2095,53474,2,182.07917,31.657959,0.02259129,1.406199E-05
2095,53474,5,181.48974,31.348489,0.0231774,1.505947E-05
2095,53474,207,180.32222,31.278011,0.02311666,1.284963E-05
2097,53491,634,178.26989,34.281666,0.03269416,1.080447E-05
2099,53469,486,179.22811,34.422454,0.03079678,8.168035E-06
2100,53713,158,171.45783,33.661841,0.02445717,8.064866E-06
2109,53468,355,202.68675,32.760766,0.01557925,7.394287E-06
2109,53468,358,202.7877,32.781587,0.02458745,6.929052E-06
2112,53534,74,202.23628,32.878887,0.02564044,1.149221E-05
2112,53534,391,200.25818,33.064231,0.02484126,4.87388E-06
2112,53534,470,200.75868,33.059821,0.02359781,1.189766E-05
2112,53534,558,201.67313,32.924277,0.02467856,1.569997E-05
2113,53468,297,171.0921,35.611337,0.02479774,8.485829E-06
2239,53726,561,193.37926,30.723521,0.0265159,5.583598E-06
5992,56066,614,196.5185,22.567514,0.0243488,1.353742E-05
2496,54178,291,169.81924,20.813559,0.0207518,8.019792E-06
6422,56328,166,176.2704,21.414519,0.02657362,4.390554E-05
2510,53877,114,177.47447,23.385709,0.03182821,8.836156E-06
6486,56328,710,198.60916,30.251886,0.02526873,6.847517E-06
2513,54141,92,178.91734,21.372185,0.02195595,2.845659E-05
2513,54141,98,179.0503,21.394312,0.02547329,8.881627E-06
2513,54141,124,178.60866,21.447018,0.02599416,8.760081E-06
2513,54141,289,177.55256,21.41496,0.02485176,2.572592E-05
2513,54141,292,177.34058,21.355208,0.02237213,1.06273E-05
2513,54141,293,177.50746,21.315755,0.02620957,1.704873E-05
2513,54141,296,177.35655,21.348843,0.0274512,2.217633E-05
2513,54141,298,177.38759,21.448097,0.0280073,7.998719E-06
2513,54141,300,177.49635,21.304459,0.02643782,1.341178E-05
2616,54499,79,195.83208,19.291956,0.02236616,6.923072E-06
2617,54502,110,197.39085,19.218755,0.02296018,1.358484E-05
2643,54208,215,180.1783,21.440575,0.03203888,7.574276E-06
2643,54208,532,180.98436,22.980095,0.02257627,1.383024E-05
2644,54210,1,183.66755,21.596043,0.02469725,2.511671E-05
2644,54210,541,182.90178,22.99452,0.02972106,1.111104E-05
2644,54210,561,182.97159,23.643705,0.0217939,1.885483E-05
2644,54210,562,183.1095,23.728438,0.02496684,1.154491E-05
2644,54210,567,183.04621,23.67652,0.02470051,6.825477E-06
2644,54210,584,183.50582,23.010308,0.02451252,9.4152E-06
2650,54505,550,196.85998,22.544555,0.03274911,6.437938E-06
2651,54507,619,199.94598,22.981067,0.02317255,6.026723E-05
2652,54508,327,199.95445,22.866999,0.02290958,1.255597E-05
2656,54484,11,182.75095,23.674646,0.02425738,7.756566E-06
2656,54484,18,182.70792,23.714356,0.02263275,8.768223E-06
1974,53430,68,173.89227,30.946826,0.03261944,9.629563E-06
1979,53431,4,171.57169,30.973367,0.02141384,1.129262E-05
2009,53904,607,198.66416,30.225024,0.02356847,7.797618E-06
2009,53904,608,198.60885,30.250495,0.02533222,1.032426E-05
2012,53493,573,176.05591,35.961856,0.02105709,8.877239E-06
2092,53460,36,169.54077,30.406774,0.02564062,9.386318E-06
2107,53786,504,169.17543,33.429505,0.02475353,8.77959E-06
2107,53786,546,169.21369,33.524581,0.02463418,3.16029E-05
5985,56089,8,191.33021,21.535717,0.02245413,1.447372E-05
5986,56328,350,190.46168,23.507961,0.02886605,7.043702E-06
2514,53882,83,178.89565,23.498324,0.01717109,6.252609E-06
2612,54480,74,188.1686,19.600265,0.03087461,9.379621E-06
2645,54477,283,183.25981,21.551106,0.02376385,2.375529E-05
2648,54485,100,191.329,21.535762,0.02248325,1.382118E-05
1983,53442,551,165.15308,34.646251,0.03128239,1.381212E-05
1991,53446,86,178.74669,31.134246,0.021242,1.251752E-05
2002,53471,328,199.17122,30.248454,0.02222246,5.126945E-05
2002,53471,368,199.5249,30.140984,0.02287688,8.490416E-06
2002,53471,577,200.60808,29.942993,0.03107427,1.000454E-05
2004,53737,59,183.83629,31.672261,0.02269519,4.68035E-06
2004,53737,202,182.36471,31.643395,0.02289082,2.813024E-05
2004,53737,208,182.73441,31.657588,0.02241727,9.691221E-06
2011,53499,510,195.00166,30.665094,0.0250557,7.941345E-06
2095,53474,40,182.11253,31.740364,0.02310881,1.86799E-05
2095,53474,54,181.25473,31.327629,0.02509931,1.190763E-05
2611,54477,103,186.40801,19.734512,0.02238599,1.717137E-05
2611,54477,173,185.82316,19.72361,0.03050318,8.37407E-06
2611,54477,320,184.59689,19.695673,0.03051967,9.421756E-06
2618,54506,298,197.41671,19.33162,0.02320877,1.767058E-05
2641,54230,71,203.95885,18.758809,0.01581606,2.071388E-05
2107,53786,594,169.56764,33.57213,0.03280072,1.254217E-05
5405,56010,992,190.5605,14.2044,0.02657066,5.844345E-05
5982,56074,238,187.12401,21.599538,0.03054293,0.000190205
2511,53882,315,176.10135,21.290076,0.02572983,6.031699E-06
2645,54477,55,184.86803,21.573812,0.03199301,1.540609E-05
2645,54477,244,183.83043,21.491492,0.02503501,1.054789E-05
2645,54477,300,183.32607,21.634296,0.02435642,1.011016E-05
2645,54477,346,182.8851,23.017135,0.02986894,8.140928E-06
2002,53471,418,199.9848,30.118989,0.02342293,1.202423E-05
2013,53818,292,184.77041,31.699108,0.02518059,6.53917E-06
2013,53818,314,184.71548,31.73985,0.02670571,5.616226E-06
5432,56008,349,202.42335,12.314052,0.02248114,8.92446E-06
2504,54179,190,173.78492,21.229557,0.02094414,1.033699E-05
2507,53876,545,175.74644,22.657809,0.02337163,2.129689E-05
2507,53876,569,175.88098,22.725445,0.02300733,1.280471E-05
2609,54476,224,181.43607,19.599068,0.02311715,8.09738E-06
2609,54476,231,181.67933,19.583839,0.03288253,5.483902E-06
2647,54495,505,188.82871,23.025798,0.02282929,6.246143E-06
2648,54485,87,191.08167,21.470181,0.02357632,7.278907E-06
2648,54485,377,190.46407,23.510663,0.02864707,1.289776E-05
2656,54484,121,181.74468,23.705077,0.02347013,1.575414E-05
6404,56330,410,178.15483,23.548248,0.02201753,1.867135E-05
6404,56330,452,177.95464,23.527988,0.0241345,1.755845E-05
2664,54524,227,200.22714,23.902379,0.03250967,9.960862E-06
2001,53493,183,183.46244,37.846401,0.02385457,4.593016E-06
2108,53473,17,182.682,37.713806,0.02307066,7.65958E-06
2211,53786,559,167.06653,28.843987,0.03109514,1.530691E-05
2211,53786,586,167.47338,28.997483,0.03151548,1.99536E-05
6446,56363,26,165.36593,27.719584,0.0297055,9.948784E-06
1606,53055,367,171.23341,13.228264,0.01961918,5.439065E-06
2231,53816,218,184.3421,26.624248,0.02362524,8.662164E-06
2232,53827,151,185.3895,30.016099,0.02321532,7.612062E-06
1616,53169,444,189.09468,13.602871,0.03052716,1.766929E-05
2232,53827,198,184.78156,30.013464,0.02828664,1.297076E-05
2241,54169,56,195.04357,26.461151,0.02211462,3.737125E-05
2241,54169,93,194.87714,26.435284,0.02100701,2.990599E-05
2489,53857,161,167.14602,23.595458,0.02691577,9.083398E-06
2489,53857,221,166.82962,23.491532,0.02160585,6.292514E-06
5968,56356,420,189.99948,26.682509,0.01594975,5.148742E-05
2493,54115,24,170.71051,23.986273,0.02545819,7.654054E-06
2493,54115,27,170.58421,24.058317,0.02600824,1.628353E-05
2493,54115,33,170.74649,24.07508,0.02782279,3.061065E-05
2493,54115,157,169.17458,23.930012,0.02289672,7.409149E-06
2493,54115,177,169.02658,23.9104,0.02089926,1.661665E-05
2497,54154,221,170.81564,24.034774,0.02499413,8.018597E-06
2497,54154,228,170.78117,23.937895,0.01496236,6.897924E-06
2497,54154,269,170.50198,24.079432,0.02798955,3.857777E-05
2497,54154,272,170.57755,23.989926,0.02688584,2.79821E-05
2499,54176,506,172.1693,17.231601,0.02070082,7.568969E-06
2499,54176,552,172.18612,17.22674,0.02074623,8.651063E-06
2503,53856,636,175.35574,17.425616,0.02084578,5.539499E-06
2508,53875,395,174.96847,17.317647,0.02214088,8.135946E-06
2508,53875,399,174.90417,17.439121,0.02111523,1.506031E-05
2508,53875,433,175.19384,17.267968,0.02209485,1.237214E-05
2512,53877,554,178.81976,17.487576,0.0225247,9.425427E-06
6414,56306,336,170.70796,23.987575,0.02580697,7.687734E-06
2595,54207,634,182.50166,17.620127,0.02427417,1.121207E-05
2607,54184,353,203.92084,17.071268,0.02653604,1.616843E-05
2607,54184,461,204.70708,17.086404,0.02065038,7.447875E-06
2607,54184,490,204.96414,17.080084,0.02339939,9.528751E-06
2660,54504,188,190.24644,24.871269,0.02144098,8.421911E-06
2662,54505,477,195.37908,24.629571,0.02536579,9.360461E-06
2666,54230,285,204.54494,22.882076,0.02616918,3.264415E-05
2666,54230,292,204.62628,22.870764,0.0318675,9.101213E-06
1997,53442,20,177.52574,37.100042,0.02104302,1.964831E-05
2010,53495,209,188.02082,35.679793,0.02248431,1.297813E-05
2012,53493,501,174.92818,36.888758,0.02136871,5.86133E-06
2012,53493,512,174.93732,37.000133,0.02106241,1.134785E-05
2012,53493,541,175.41271,36.929508,0.02362515,4.5152E-06
2030,53499,17,169.00508,36.275804,0.02514587,7.381006E-06
2031,53848,601,195.38064,36.985093,0.01640156,1.139066E-05
2031,53848,619,195.09069,37.039365,0.02829065,9.397845E-06
2103,53467,561,181.29027,37.270343,0.02261239,5.638634E-06
2217,53794,477,171.61092,29.397205,0.02255638,9.932447E-06
2238,54205,291,190.56271,26.5805,0.01984901,7.093162E-06
2240,53823,9,194.55283,26.396881,0.0196621,8.30483E-06
2240,53823,47,194.38003,26.512168,0.02413017,1.095026E-05
2240,53823,51,194.3332,26.432332,0.02391311,3.203229E-05
2218,53816,573,173.09551,28.055341,0.02289074,4.535143E-05
2218,53816,580,172.92507,28.153591,0.02301082,7.316682E-06
2219,53816,326,173.10682,28.056641,0.02304612,1.192623E-05
2219,53816,330,173.12438,28.112484,0.03251902,1.320974E-05
2219,53816,331,173.08982,28.048241,0.02324924,1.078296E-05
5890,56037,198,172.07796,17.235739,0.02780589,2.722853E-05
6472,56362,228,182.7555,30.164921,0.03168819,0.1926295
2595,54207,31,182.20368,17.172202,0.02246573,4.272031E-06
2595,54207,32,182.15194,17.211846,0.02299478,8.642186E-06
2656,54484,549,182.52122,25.308188,0.02132898,1.319443E-05
2656,54484,556,182.47582,25.311268,0.02307362,6.312186E-06
2656,54484,638,183.25083,25.281658,0.02436194,1.229251E-05
2658,54502,261,185.23236,24.670786,0.02416583,8.571301E-06
6483,56341,18,197.45148,28.892887,0.01895079,3.73905E-05
6483,56341,636,195.17222,29.024202,0.02371661,1.060226E-05
6492,56362,224,202.56625,31.334185,0.01643617,3.061591E-05
1971,53472,59,188.79487,31.612412,0.02877145,1.138209E-05
1971,53472,103,188.88595,31.749326,0.02937149,1.341419E-05
2008,53473,586,176.08613,32.846018,0.03186975,1.435318E-05
2101,53858,318,203.42744,36.318148,0.01924794,8.743435E-06
2112,53534,14,202.13767,32.069369,0.01613868,1.203212E-05
2112,53534,131,201.14323,32.196,0.02406311,7.843571E-06
1991,53446,321,177.00851,32.969635,0.03123909,6.432308E-06
1991,53446,333,176.92968,32.947779,0.03265692,1.014932E-05
1994,53845,100,194.20628,31.498764,0.02291421,8.275349E-06
2610,54476,561,184.82412,21.08677,0.03229856,7.055732E-06
2610,54476,565,184.86373,21.154833,0.03189307,7.81384E-06
2089,53498,97,182.1434,33.150059,0.03058888,5.800882E-06
2110,53467,535,202.68099,31.917757,0.02343874,2.344456E-05
2610,54476,570,184.8602,21.17018,0.03178883,1.036931E-05
2611,54477,608,186.32955,21.051126,0.03134907,7.138916E-06
2649,54212,62,194.71695,21.760824,0.02214085,6.954048E-06
2649,54212,129,193.54215,21.000727,0.02316544,4.503974E-06
2650,54505,270,195.5232,21.651127,0.02252168,5.113427E-05
2650,54505,310,195.16409,21.691709,0.02230542,6.399888E-06
2654,54231,173,204.96816,20.731097,0.02722538,5.855503E-06
1975,53734,160,191.40013,31.642732,0.02353548,1.974975E-05
1975,53734,166,191.18194,31.637086,0.02356396,6.423603E-06
2110,53467,373,201.80431,32.08852,0.02453206,2.554568E-05
1975,53734,188,190.90712,31.730522,0.02373191,1.326989E-05
2029,53819,303,194.87449,31.335659,0.02514483,9.859335E-06
1975,53734,230,190.56103,31.697281,0.02346205,6.757101E-06
2613,54481,606,190.29589,20.995968,0.02278621,9.688354E-06
2101,53858,173,204.26233,36.273364,0.02302689,1.042736E-05
2101,53858,194,204.2438,36.269803,0.0229802,2.219586E-05
2110,53467,275,201.42016,30.739458,0.02235337,1.008639E-05
2112,53534,44,201.8202,32.03071,0.02437886,1.036111E-05
2112,53534,59,201.94438,32.060213,0.02459107,3.258803E-05
2652,54508,149,200.8193,21.301662,0.02242628,3.453559E-05
2652,54508,162,200.65526,21.311723,0.02293736,1.333814E-05
2652,54508,165,200.62883,21.316413,0.0226955,8.796183E-06
2653,54230,267,202.13546,20.962046,0.01998428,1.042614E-05
2653,54230,269,202.10062,20.996168,0.01947709,7.186188E-06
1994,53845,244,192.62429,31.607091,0.02975442,7.360369E-06
1999,53503,258,184.01637,33.23113,0.03000175,7.821899E-06
2004,53737,362,181.99266,33.213792,0.02722648,6.064252E-06
2004,53737,528,183.21842,33.205431,0.02318026,5.011651E-06
2029,53819,144,196.60265,31.136631,0.02420172,1.353507E-05
2029,53819,232,195.80673,31.320587,0.02599852,1.428658E-05
2029,53819,233,195.85728,31.31757,0.02581131,1.118863E-05
2608,54474,620,181.52211,21.093355,0.02410719,2.759193E-05
2644,54210,23,183.84521,21.878174,0.02392677,2.132624E-05
2089,53498,244,181.0103,33.198218,0.02608653,1.070295E-05
2644,54210,81,183.05505,21.140887,0.0232674,6.53704E-06
2089,53498,291,180.64061,33.21505,0.02429873,6.890604E-06
2093,53818,253,197.87718,32.526474,0.02349007,5.684913E-06
2093,53818,296,197.56065,32.717852,0.02407055,1.410145E-05
2093,53818,299,197.79393,32.689918,0.03238218,7.619622E-06
2094,53851,361,204.78061,31.285929,0.01429456,5.742196E-06
2094,53851,365,204.67692,31.249197,0.01543274,1.426956E-05
2094,53851,368,204.74606,31.365121,0.0153129,7.006357E-06
2094,53851,374,204.67975,31.270535,0.01567608,7.917879E-06
2094,53851,401,204.87225,31.299881,0.01583877,7.351137E-06
2644,54210,90,182.96697,21.112777,0.02368606,1.014034E-05
2095,53474,325,179.94397,33.136726,0.03159737,1.061319E-05
2095,53474,372,180.03346,33.140909,0.03186461,1.300554E-05
2095,53474,453,180.68442,33.189234,0.03117754,2.3724E-05
2095,53474,528,180.88597,33.228514,0.03083274,8.342E-06
2095,53474,535,180.83967,33.20684,0.02436724,5.274225E-06
2095,53474,577,181.40902,33.097876,0.02412382,9.778128E-06
2095,53474,610,182.01871,33.187529,0.02687704,7.214409E-06
2095,53474,614,181.77047,33.209966,0.02361269,9.422341E-05
2097,53491,6,177.4268,33.093354,0.03140784,2.031021E-05
2097,53491,87,176.83677,32.922562,0.03114076,8.472589E-06
2097,53491,92,176.7639,32.895291,0.03126988,1.028036E-05
2097,53491,136,176.49155,33.03662,0.02123622,6.554159E-06
2645,54477,207,183.97036,21.235363,0.02122326,4.287506E-05
2645,54477,262,183.90382,21.909274,0.02222468,9.782284E-06
6482,56358,414,189.77589,31.708096,0.0310401,1.053855E-05
2101,53858,264,203.69537,36.372588,0.02689038,7.348044E-06
2102,54115,223,201.03951,36.69911,0.01746257,7.776534E-06
2104,53852,107,200.06429,30.900583,0.02453698,8.364461E-06
2104,53852,147,199.9486,30.826286,0.02425695,6.848165E-06
2104,53852,155,199.97962,30.838706,0.03123395,7.14563E-06
2104,53852,163,199.75002,30.81681,0.03148585,1.289564E-05
2104,53852,165,199.69787,30.883516,0.03177865,1.295397E-05
2104,53852,166,199.65445,30.865365,0.03249045,9.660829E-06
2104,53852,169,199.7242,30.803782,0.03046406,1.311057E-05
2104,53852,182,199.37767,31.005814,0.01873425,6.203737E-06
2104,53852,190,199.11571,31.031496,0.0195554,7.667743E-06
2104,53852,226,198.74476,30.943756,0.02801055,7.786359E-06
2104,53852,238,199.04787,30.95214,0.01885484,7.107423E-06
2104,53852,308,198.74935,30.90499,0.02293784,1.130135E-05
2109,53468,282,202.34486,32.086396,0.0236804,1.120133E-05
2109,53468,286,202.33195,32.004737,0.02440256,7.197047E-06
2647,54495,203,188.18801,21.024481,0.02267346,9.942873E-06
6487,56362,4,199.055,30.946546,0.01836046,8.26324E-06
6487,56362,518,195.81224,31.329656,0.02611344,1.076961E-05
6490,56330,460,198.66511,30.952594,0.01964905,2.079898E-05
2650,54505,142,196.71551,21.609457,0.03282597,1.037085E-05
2651,54507,133,198.61196,21.297441,0.02276845,9.03857E-06
2652,54508,228,200.18191,21.292692,0.03095939,9.555554E-06
6492,56362,664,201.71701,32.191736,0.01714477,2.26966E-05
6484,56358,640,194.08149,31.335825,0.01721071,3.466129E-05
2651,54507,167,198.87638,21.402863,0.03097053,9.23218E-06
1609,53142,606,178.49611,13.148238,0.02260602,1.325968E-05
1610,53144,339,178.15156,13.198074,0.02117964,1.426153E-05
1610,53144,380,178.69166,13.1698,0.0226627,5.26106E-06
1612,53149,440,182.58152,13.312445,0.01336946,7.122384E-06
1612,53149,504,182.67693,13.313458,0.02281589,7.283315E-06
1614,53120,532,186.11144,13.233437,0.02547135,2.160335E-05
1987,53765,353,190.6733,34.092198,0.01416193,4.595505E-06
1987,53765,497,192.42709,34.099295,0.02213906,1.638666E-05
1987,53765,552,192.83689,34.102413,0.0229078,1.165498E-05
1987,53765,557,192.79482,34.05829,0.02326582,2.788413E-05
1989,53772,313,191.2315,37.805257,0.02287419,4.731557E-05
1992,53466,312,186.00935,37.927018,0.03135306,7.698523E-06
1999,53503,438,183.86992,34.183647,0.0236856,7.582783E-06
2020,53431,73,190.68473,34.104061,0.01402474,5.416892E-06
2032,53815,246,198.22707,36.881908,0.02378171,7.369825E-06
2102,54115,52,202.86843,36.275783,0.02612342,6.712943E-06
2102,54115,257,201.5182,36.480641,0.01717859,2.33274E-05
2102,54115,288,200.87172,36.601445,0.01779488,1.0005E-05
2102,54115,292,201.11387,36.521556,0.01719377,6.658641E-06
2102,54115,293,201.25534,36.437154,0.01947351,6.320098E-06
2102,54115,297,201.08404,36.596087,0.01589933,5.448223E-06
2102,54115,298,201.19797,36.455555,0.01740853,1.268211E-05
2102,54115,299,201.25461,36.399508,0.01787382,6.867471E-06
2109,53468,422,203.22061,32.971892,0.02546885,1.240163E-05
2109,53468,440,203.18377,32.932911,0.02447443,1.375924E-05
2109,53468,499,203.79741,32.809162,0.02482195,5.049353E-06
2112,53534,502,201.42595,33.139364,0.02519573,9.228197E-06
2093,53818,639,200.07583,33.331296,0.02660608,1.401439E-05
2112,53534,547,201.63125,33.183323,0.02384777,5.920313E-06
2112,53534,557,201.45594,33.065106,0.01462014,7.138648E-06
1989,53772,70,193.74706,37.735192,0.02353883,8.06707E-06
1987,53765,508,192.69129,34.06589,0.02312126,7.85776E-06
1612,53149,444,182.5901,13.207506,0.02311612,8.60389E-06
1612,53149,321,181.79267,13.24753,0.02117732,9.755916E-06
1608,53138,412,175.67554,13.002928,0.02051873,8.418488E-06
2211,53786,80,167.0967,28.622071,0.03119853,4.746938E-06
2211,53786,508,166.69355,28.71954,0.03154317,8.187907E-06
2211,53786,520,166.70498,28.703668,0.03112678,6.07442E-06
2211,53786,583,167.37008,28.719353,0.0320911,1.427691E-05
2211,53786,594,167.39219,28.678887,0.03100588,2.181552E-05
2211,53786,595,167.28681,28.67252,0.03225592,9.857196E-06
2211,53786,632,167.74423,28.67732,0.03061919,1.152493E-05
2213,53792,148,167.90108,28.703285,0.03122553,2.001485E-05
2213,53792,159,167.89726,28.745194,0.02823398,1.264719E-05
2213,53792,171,167.80288,28.765504,0.02887961,7.054947E-06
2213,53792,172,167.8205,28.748322,0.02990859,1.10828E-05
2213,53792,174,167.84534,28.721337,0.03038049,1.756627E-05
2213,53792,183,167.66611,28.707004,0.02877986,1.648106E-05
2213,53792,189,167.61072,28.687598,0.03175693,1.099175E-05
2213,53792,190,167.59977,28.720951,0.0321104,2.436102E-05
2213,53792,192,167.66796,28.685671,0.03209149,1.127716E-05
2213,53792,223,167.37123,28.691452,0.03290518,1.342814E-05
